城市,行政區,場站名稱,經度,緯度,OSM是否捷運站,OSM是否火車站,OSM是否公車站,OSM是否學校,OSM是否公園,OSM是否商圈,OSM是否醫院,場站,場站分類來源,場站分類狀態,分類版本
新北市,永和區,永和國民運動中心,121.52407,25.00317,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,永和區,永和國父紀念館,121.52023,25.00839,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,永和區,永和耕莘醫院,121.5177,25.01123,True,False,True,True,True,True,True,"捷運站,公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,永和區,永和自由街,121.51334,25.0052,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,永和區,永平高中,121.50909,25.00979,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,永和區,永成市民活動中心,121.5101,25.0173,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,永和區,永福橋,121.52418,25.01003,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,永和區,永貞水源街口,121.5117,25.00492,True,False,True,True,True,True,True,"捷運站,公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,永和區,環河民樂街59巷26弄口,121.52844,24.99798,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,永和區,環河西路一段95巷口,121.51196,25.01783,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,永和區,環河西路二段217巷口,121.50109,25.01016,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,永和區,瓦磘截流站,121.49972,25.009,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,永和區,福和國中,121.52093,25.00595,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,永和區,福和國中(永利路),121.52033,25.00432,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,永和區,福和國中停車場,121.52267,25.00501,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,永和區,福和橋,121.52785,25.00454,False,False,True,False,True,True,False,"公車站,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,永和區,福和自強街28巷口,121.51572,25.00725,False,False,True,False,False,True,True,"公車站,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,永和區,福和路7巷口,121.52473,25.00854,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,永和區,秀得里(成功路二段),121.52673,25.00071,False,False,True,False,True,True,False,"公車站,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,永和區,秀朗國小,121.52278,24.99896,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,永和區,秀朗路二段24巷16弄24號,121.52007,25.00239,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,永和區,雙和公園,121.50883,25.00229,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,永和區,雙和橋,121.50574,25.00573,True,False,True,True,True,True,True,"捷運站,公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,永和區,頂溪國小,121.51126,25.01581,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,永和區,頂溪國小地下停車場,121.51057,25.01452,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,下街福德宮,121.65555,25.06807,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,世貿國家公園社區,121.65865,25.07289,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,中興工建路口,121.63535,25.06128,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,中興福德三路口,121.63077,25.06641,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,中華街57巷口,121.66763,25.07148,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,五堵橋下籃球場,121.66558,25.07553,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,五堵火車站,121.66764,25.07823,False,True,True,True,True,False,False,"火車站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,五堵車站(長安路),121.66821,25.07813,False,True,True,True,True,False,False,"火車站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,仁愛路151巷口,121.6641,25.0652,False,False,True,True,False,False,True,"公車站,學校,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,伯爵山莊第二期(康寧街),121.6384,25.07299,False,False,True,True,False,False,False,"公車站,學校",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,保長公園,121.67434,25.07952,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,保長路51巷口,121.67382,25.0784,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,北港國小,121.64595,25.08903,False,False,True,True,False,False,False,"公車站,學校",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,南興公園,121.65255,25.05978,False,False,True,True,False,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,原住民族公園,121.64162,25.07122,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,原興廣場,121.63304,25.06507,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,台灣科學園區,121.63496,25.05793,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,台練橋,121.6627,25.07201,False,False,True,False,True,False,True,"公車站,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,同興大同路口,121.63882,25.05981,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,同興工建路口,121.63682,25.06249,False,False,True,True,False,False,False,"公車站,學校",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,啟德橋(招商街),121.66801,25.06786,False,False,True,True,False,False,False,"公車站,學校",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,國泰綜合醫院,121.66256,25.07315,False,False,True,False,True,False,True,"公車站,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,大同建成路口,121.66558,25.07258,False,False,True,False,True,False,True,"公車站,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,大同路三段148號,121.67296,25.07617,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,崇德國小,121.66979,25.06938,False,False,True,True,False,False,False,"公車站,學校",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,崇德橋東活動中心,121.667,25.07051,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,工建樟樹一路口,121.64112,25.06319,False,False,True,True,False,True,True,"公車站,學校,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,康寧街307巷,121.62697,25.06809,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,康福公園,121.63748,25.06894,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,建成段平面停車場,121.66542,25.07336,False,False,True,False,True,False,True,"公車站,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,建成路142巷口,121.66255,25.07335,False,False,True,False,True,False,True,"公車站,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,忠孝東路382巷口,121.66552,25.07001,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,忠山市民活動中心,121.62449,25.0782,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,文化白雲公園,121.65521,25.05688,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,春之霖社區,121.6625,25.0794,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,東勢宜興活動中心,121.62429,25.03881,False,False,True,False,True,True,False,"公車站,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,東方科學園區,121.64951,25.06126,False,True,True,False,False,True,False,"火車站,公車站,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,樟樹一山光路口,121.64286319301776,25.070296258183784,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,樟樹國小,121.64039,25.06693,False,False,True,True,False,True,True,"公車站,學校,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,樟樹國小(樟樹一路145巷口),121.6424,25.06735,False,False,True,True,False,True,True,"公車站,學校,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,樟江大橋,121.64481,25.07578,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,橋東里(忠孝東路),121.66626,25.07368,False,False,True,False,False,False,True,"公車站,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,民族二街明峰街口,121.63502,25.07105,False,False,True,True,False,False,False,"公車站,學校",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,水蓮山莊,121.6301,25.07797,False,False,True,False,False,True,False,"公車站,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,水返腳公園,121.65901,25.06813,False,True,True,True,True,True,True,"火車站,公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,汐止公園,121.65964,25.06781,False,True,True,True,True,True,True,"火車站,公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,汐止區公所,121.6583,25.06416,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,汐止區綜合運動場,121.65907,25.06624,False,True,True,True,True,True,True,"火車站,公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,汐止區農會附設老人活動中心,121.64241,25.09705,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,汐止國小,121.65433,25.06612,True,False,True,True,True,False,True,"捷運站,公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,汐止國民運動中心,121.65693,25.06538,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,汐止國民運動中心游泳池(忠孝東路),121.65726,25.06416,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,汐止火車站,121.66275,25.06891,False,True,True,True,True,False,True,"火車站,公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,汐止火車站停車場,121.66168,25.06795,False,True,True,True,True,False,True,"火車站,公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,汐科火車站(北),121.65294,25.06426,True,False,True,True,True,False,True,"捷運站,火車站,公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,汐科火車站(南),121.64684226184237,25.06274482486429,False,True,True,False,False,True,False,"火車站,公車站,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,汐萬康寧街口,121.65023,25.07479,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,汐萬抽水站,121.64843,25.0827,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,汐萬路一段343巷,121.64971,25.07716,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,江北二橋,121.65297,25.06997,False,False,True,True,False,False,False,"公車站,學校",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,湖光市民活動中心,121.63362,25.06849,False,False,True,False,True,True,False,"公車站,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,濱湖大第(康寧街),121.63758,25.07225,False,False,True,True,False,False,False,"公車站,學校",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,白雲國小,121.61889,25.04758,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,矽谷園區,121.63447,25.06227,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,福德一路201巷口(福德ONE社區),121.6351,25.06575,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,福德一路392巷41弄口,121.62637,25.06314,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,福德一路392巷口,121.62754,25.06098,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,福德二路19巷口,121.63533,25.06841,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,秀峰國小(仁愛路106巷),121.66294,25.06266,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,秀峰高中(忠孝東路),121.66172,25.06635,False,True,True,True,True,True,True,"火車站,公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,茄苳茄福街口,121.673,25.06723,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,華城橋（康寧街61巷）,121.61988,25.06833,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,蘭庭序大廈,121.65207,25.07207,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,連興龍安路口,121.65443,25.06299,True,False,True,True,True,False,True,"捷運站,公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,金龍公園,121.63153,25.06947,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,金龍國小,121.62867,25.0691,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,汐止區,長安橋(吉祥街12巷),121.66846,25.08033,False,True,True,True,True,False,False,"火車站,公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,長興橋,121.67187,25.08055,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,長興街二段62號,121.67449,25.08192,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,雍和科學園區,121.62602,25.05808,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,汐止區,青山國民中小學,121.65559,25.06103,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,泰山區,台北花園廣場社區,121.426,25.0641,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,泰山區,台貿三村停車場,121.43169,25.06712,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,泰山區,台麗街13巷,121.42464,25.03829,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,泰山區,同興公園,121.432,25.0552,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,泰山區,和平楓樹街口(和平公園),121.43507,25.06456,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,泰山區,山腳停車場,121.42904,25.06515,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,泰山區,捷運泰山站,121.44,25.0531,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,泰山區,捷運泰山站(4號出口),121.43909,25.05313,True,False,True,False,True,False,False,"捷運站,公車站,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,泰山區,捷運泰山貴和站,121.42222,25.03319,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,泰山區,文中一平面停車場,121.42845,25.04512,False,False,True,True,False,False,False,"公車站,學校",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,泰山區,新五泰國民運動中心,121.43427,25.05582,False,False,True,False,True,True,True,"公車站,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,泰山區,新北大道幸福路口(大道鎏域社區),121.43671,25.04934,True,False,False,False,True,False,False,"捷運站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,泰山區,明志國小,121.42627,25.04573,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,泰山區,明志科技大學,121.42255,25.04043,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,泰山區,明志貴鳳街口,121.42108,25.03124,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,泰山區,楓樹腳公園,121.43498,25.062,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,泰山區,泰山國小,121.43119,25.06252,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,泰山區,泰山體育館,121.42766,25.05513,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,泰山區,泰山高中,121.42886,25.058,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,泰山區,義仁市民活動中心,121.42767,25.05048,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,泰山區,義學國小,121.43167,25.05176,False,False,False,True,True,False,False,"學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,泰山區,莊泰坡雅路口(沐光社區),121.43938,25.04633,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,泰山區,莊泰義東街口(新潤A5社區),121.43911,25.05025,True,False,True,False,True,False,False,"捷運站,公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,泰山區,莊田信華三街口(潤見築社區),121.43981,25.04303,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,泰山區,貴和市民活動中心,121.422,25.035,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,泰山區,貴子路36巷3弄口,121.42591,25.04137,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,淡水區,中山北新春街口,121.44474,25.18035,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,淡水區,中正東路一段81巷,121.45311,25.16205,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,淡水區,中正淡海路口,121.42422,25.17779,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,淡水區,大庄一號公園,121.42212,25.18201,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,淡水區,大庄福德宮,121.42796,25.1883,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,淡水區,崁頂三後洲路一段路口,121.42972,25.20158,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,淡水區,崁頂三路,121.43177,25.20081,True,False,True,False,True,False,False,"捷運站,公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,淡水區,崁頂市民活動中心,121.4287,25.19772,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,淡水區,崁頂林子福德宮,121.43038,25.19959,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,淡水區,捷運淡水站,121.44418,25.16883,True,False,True,False,True,True,True,"捷運站,公車站,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,淡水區,捷運淡水站(中正東路),121.44684,25.16771,True,False,True,False,True,True,True,"捷運站,公車站,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,淡水區,捷運淡水站(中正鼻頭街口),121.44675,25.1667,True,False,True,False,True,True,True,"捷運站,公車站,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,淡水區,捷運竹圍站,121.46023,25.13717,True,False,True,False,True,False,True,"捷運站,公車站,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,淡水區,捷運紅樹林站,121.45912,25.15358,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,淡水區,文中四公園,121.4235,25.1854,False,False,True,False,True,True,False,"公車站,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,淡水區,文化機車立體停車場,121.43881,25.17249,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,淡水區,新市一中山北路口,121.44412,25.18296,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,淡水區,新市一路一段256巷口,121.43273,25.18665,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,淡水區,新市一路一段331巷/義山路一段163巷口(東南側),121.43596,25.18731,True,False,True,False,False,False,False,"捷運站,公車站",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,淡水區,新市一路一段99巷口,121.43109,25.18796,True,False,True,False,True,False,False,"捷運站,公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,淡水區,新市三崁頂三路口,121.43063,25.19691,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,淡水區,新市三崁頂五路口,121.42526,25.19897,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,淡水區,新市三義山路口,121.4366,25.19569,False,False,True,False,False,False,True,"公車站,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,淡水區,新市二後洲路口,121.42507,25.19638,False,False,True,True,False,False,False,"公車站,學校",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,淡水區,新市二路三段/濱海路二段202巷口,121.43482,25.19343,True,False,True,False,True,False,False,"捷運站,公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
